CIN,COMPANY,AMOUNT,DISTRICT
,KEIHIN FIE PRIVATE LIMITED,3300000,REWARI
,YKK INDIA PRIVATE LIMITED,3900000,REWARI
,ENCO ENGINEERS COMBINE (PLANT II) PRIVATE LIMITED,5600000,REWARI
,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,15400000,REWARI
,R S TECHNOLOGIES PRIVATE LIMITED,400000,REWARI
,ENCO ENGINEERS COMBINE PRIVATE LIMITED,500000,REWARI
,ENCO ENGINEERS COMBINE (PLANT II) PRIVATE LIMITED,5600000,REWARI
,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,7700000,REWARI
,PUNCH RATNA FASTENERS PRIVATE LIMITED,600000,ROHTAK
,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,700000,ROHTAK
,PUNCH RATNA FASTENERS PRIVATE LIMITED,900000,ROHTAK
,RAILTEL CORPORATION OF INDIA LIMITED,1800000,ROHTAK
,BRINDCO SALES PRIVATE LIMITED,2200000,ROHTAK
,HARYANA STATE INDUSTRIAL & INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,300000,ROHTAK
,PANASONIC INDIA PRIVATE LIMITED,8000000,ROHTAK
,NIHON KOHDEN INDIA PRIVATE LIMITED,400000,SABARKANTHA
,VIMAL COAL PRIVATE LIMITED,1100000,SABARKANTHA
,ANISH INFRACON INDIA PRIVATE LIMITED,2000000,SABARKANTHA
,TIPSONS FINANCIAL SERVICES PRIVATE LIMITED,2300000,SABARKANTHA
,TIPSONS FINANCIAL SERVICES PRIVATE LIMITED,1700000,SABARKANTHA
,JEWELEX INDIA PRIVATE LIMITED,1900000,SABARKANTHA
,ANISH INFRACON INDIA PRIVATE LIMITED,2200000,SABARKANTHA
,RAJASTHAN GUM PRIVATE LIMITED,25000000,SABARKANTHA
,FULLERTON INDIA CREDIT COMPANY LIMITED,300000,SAGAR
,A L M INDUSTRIES LIMITED,1300000,SAHARANPUR
,TORPEDO SHOES PRIVATE LIMITED,200000,SAHARANPUR
,A L M INDUSTRIES LIMITED,1800000,SAHARANPUR
,TORPEDO SHOES PRIVATE LIMITED,200000,SAHARANPUR
,A L M INDUSTRIES LIMITED,1400000,SAHARANPUR
,GANGA MEDICAL CENTRE AND HOSPITALS PRIVATE LIMITED,100000,SALEM
,ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE  LIMITED,100000,SALEM
,SRC PROJECTS PRIVATE LIMITED,600000,SALEM
,SRI NARASUS COFFEE COMPANY PRIVATE LIMI TED,1100000,SALEM
,S K A DAIRY FOODS INDIA PRIVATE LIMITED,4500000,SALEM
,ARTHANARI LOOM CENTRE TEXTILE PRIVATE LIMITED,1900000,SALEM
,SRI NARASUS COFFEE COMPANY PRIVATE LIMI TED,2300000,SALEM
,RASI SEEDS PRIVATE LIMITED,2600000,SALEM
,RASI TEX INDIA PRIVATE LIMITED,2600000,SALEM
,ARTHANARI LOOM CENTRE TEXTILE PRIVATE LIMITED,1200000,SALEM
,NYK AUTO LOGISTICS (INDIA) PRIVATE LIMITED,1400000,SALEM
,MEGAWIN SWITCHGEAR PRIVATE LIMITED,1400000,SALEM
,SRI NARASUS COFFEE COMPANY PRIVATE LIMITED,1600000,SALEM
,SHIVSHAKTI AGRO ( INDIA ) LIMITED,1400000,SAMASTIPUR
,PHI SEEDS PRIVATE LIMITED,5600000,SAMASTIPUR
,SHIVSHAKTI AGRO ( INDIA ) LIMITED,1500000,SAMASTIPUR
,EPSILON CARBON PRIVATE LIMITED,200000,SAMBALPUR
,EPSILON CARBON PRIVATE LIMITED,1400000,SAMBALPUR
,METROCHEM API PRIVATE LIMITED,100000,SANGAREDDY
,SYMED LABS LIMITED,100000,SANGAREDDY
,CIREX PHARMACEUTICALS LIMITED,1300000,SANGAREDDY
,SYMED LABS LIMITED,200000,SANGAREDDY
,RENEW WIND ENERGY (MP TWO) PRIVATE LIMITED,200000,SANGLI
,P N GADGIL JEWELLERS PRIVATE LIMITED,200000,SANGLI
,MAHABAL METALS PRIVATE LIMITED,300000,SANGLI
,EMINENCE EQUIPMENTS PRIVATE LIMITED,500000,SANGLI
,MORDE FOODS PRIVATE LIMITED,700000,SANGLI
,DANFOSS POWER SOLUTIONS INDIA PRIVATE LIMITED,800000,SANGLI
,ENDEMOL INDIA PRIVATE LIMITED,1500000,SANGLI
,FUEL INSTRUMENTS AND ENGINEERS PVT LTD,1500000,SANGLI
,LIC HOUSING FINANCE LTD,26700000,SANGLI
,MAHABAL METALS PRIVALE LIMITED,100000,SANGLI
,SIRMAXO CHEMICALS PVT LTD,100000,SANGLI
,MAKSON NUTRITION FOOD INDIA PRIVATE LIMITED,100000,SANGLI
,MORDE FOODS PRIVATE LIMITED,700000,SANGLI
,RENEW WIND ENERGY (MP TWO) PRIVATE LIMITED,800000,SANGLI
,PENTEL STATIONERY (INDIA) PRIVATE LIMITED,1500000,SANGLI
,FUEL INSTRUMENTS AND ENGINEERS PVT LTD,2100000,SANGLI
,SIRMAXO CHEMICALS PVT LTD,100000,SANGLI
,PENTEL STATIONERY (INDIA) PRIVATE LIMITED,1100000,SANGLI
,HONAVAR ELECTRODES PRIVATE LIMITED,2000000,SANGLI
,P N GADGIL JEWELLERS PRIVATE LIMITED,3000000,SANGLI
,FUEL INSTRUMENTS AND ENGINEERS PVT LTD,3800000,SANGLI
,NATIONAL INSURANCE CO LTD,100000,SANGRUR
,INFINX SERVICES PRIVATE LIMITED,500000,SANGRUR
,SHRI NIVAS (GUJARAT) LABORATORIES PVT LTD,2800000,SARAN
,GE OIL & GAS INDIA PRIVATE LIMITED,800000,SARAN
,SMART CUBE INDIA PRIVATE LIMITED,300000,SARAN
,ANKUR SEEDS PVT LTD,100000,SATARA
,SHRI DUTT INDIA PRIVATE LIMITED,100000,SATARA
,OM SHREE INTERNATIONAL PRIVATE LIMITED,100000,SATARA
,CHANDUKAKA SARAF AND SONS PRIVATE LIMITED,100000,SATARA
,HRS PROCESS SYSTEMS LIMITED,300000,SATARA
,MUTHA FOUNDERS PVT LTD,400000,SATARA
,TRIO TREND PVT LTD,500000,SATARA
,GREEN POWER SUGARS LIMITED,500000,SATARA
,YAMAI FASHIONS PRIVATE LIMITED,500000,SATARA
,DBXENTO SYSTEMS PRIVATE LIMITED,500000,SATARA
,BLACK & VEATCH PRIVATE LIMITED,700000,SATARA
,SUNSHINE FIBRE PRIVATE LIMITED,1100000,SATARA
,BARODAWALA PROPERTIES PRIVATE LIMITED,1200000,SATARA
,GOVIND MILK AND MILK PRODUCTS PRIVATE LIMITED,1500000,SATARA
,HERE SOLUTIONS INDIA PRIVATE LIMITED,2200000,SATARA
,MITCON CONSULTANCY & ENGINEERING SERVICES LIMITED,2800000,SATARA
,AIR INN PRIVATE LIMITED,3800000,SATARA
,NATIONAL STOCK EXCHANGE OF INDIA LTD.,5700000,SATARA
,INDUSIND BANK LTD.,5800000,SATARA
,PARANJAPE AUTOCAST PRIVATE LIMITED,5900000,SATARA
,ACG PHARMAPACK PRIVATE LIMITED,5900000,SATARA
,ACG PHARMA TECHNOLOGIES PRIVATE LIMITED,7800000,SATARA
,ACCENTURE SOLUTIONS PRIVATE LIMITED,13000000,SATARA
,CIPY POLY URETHANES PRIVATE LIMITED,100000,SATARA
,NSEIT LIMITED,100000,SATARA
,CHAITHANYA PROJECTS PRIVATE LIMITED,200000,SATARA
,MUTHA FOUNDERS PVT LTD,300000,SATARA
,AGILITY LOGISTICS PRIVATE LIMITED,300000,SATARA
,HRS PROCESS SYSTEMS LIMITED,600000,SATARA
,HITECH CORPORATION LIMITED,600000,SATARA
,BLACK & VEATCH PRIVATE LIMITED,1700000,SATARA
,ACG PHARMAPACK PRIVATE LIMITED,2400000,SATARA
,BARODAWALA PROPERTIES PRIVATE LIMITED,2400000,SATARA
,NATIONAL STOCK EXCHANGE OF INDIA LTD.,3600000,SATARA
,ACCENTURE SOLUTIONS PRIVATE LIMITED,12500000,SATARA
,DBXENTO SYSTEMS PRIVATE LIMITED,400000,SATARA
,ACG PHARMAPACK PRIVATE LIMITED,500000,SATARA
,SLK GLOBAL BPO SERVICES PRIVATE LIMITED,1000000,SATARA
,COOPER CORPORATION PRIVATE LIMITED,1100000,SATARA
,DEE VEE PROJECTS LIMITED,600000,SATNA
,IMPETUS INFOTECH (INDIA) PRIVATE LIMITED,1500000,SATNA
,CLEARTRAIL TECHNOLOGIES PRIVATE LIMITED,3100000,SATNA
,IMPETUS INFOTECH (INDIA) PRIVATE LIMITED,4300000,SATNA
,CLEARTRAIL TECHNOLOGIES PRIVATE LIMITED,4600000,SATNA
,CLEARTRAIL TECHNOLOGIES PRIVATE LIMITED,3600000,SATNA
,NBCC (INDIA) LIMITED,1300000,SAWAI MADHOPUR
,AUTONOMY SOFTWARE ASIA PRIVATE LIMITED,500000,SAWAI MADHOPUR
,POWER GRID CORPORATION OF INDIA LIMITED,700000,SEONI
,NORTH EASTERN ELECTRIC POWER CORPN LTD,400000,SEPAHIJALA
,GMR GUJARAT SOLAR POWER LIMITED,500000,SHAHDOL
,SUKHBIR AGRO ENERGY LIMITED,1800000,SHAHJAHANPUR
,SUKHBIR AGRO ENERGY LIMITED,1800000,SHAHJAHANPUR
,SUKHBIR AGRO ENERGY LIMITED,2200000,SHAHJAHANPUR
,SURAJ IMPEX (INDIA) PRIVATE LIMITED,300000,SHAJAPUR
,RAVI INFRABUILD PROJECTS PRIVATE LIMITED,700000,SHAJAPUR
,ECL FINANCE LIMITED,300000,SHEOPUR
,GOLDEN VALLEY AGROTECH PRIVATE LIMITED,600000,SHIMLA
,OBEROI HOTELS PVT.LTD.,4900000,SHIMLA
,NUVOCO VISTAS CORPORATION LIMITED,300000,SHIMLA
,GOLDEN VALLEY AGROTECH PRIVATE LIMITED,1000000,SHIMLA
,OBEROI HOTELS PVT.LTD.,4400000,SHIMLA
,ASTHA PROJECTS (INDIA ) PRIVATE LIMITED,200000,SHIMLA
,J MITRA AND CO PRIVATE LIMITED,2500000,SHIMLA
,ANTARES SYSTEMS LIMITED,2200000,SHIMOGA
,ABHARAN JEWELLERS PRIVATE LIMITED,100000,SHIMOGA
,AMBUTHIRTHA POWER PRIVATE LIMITED,1700000,SHIMOGA
,ANTARES SYSTEMS LIMITED,700000,SHIMOGA
,AMBUTHIRTHA POWER PRIVATE LIMITED,1500000,SHIMOGA
,A K SHIVHARE INFRASTRUCTURE PRIVATE LIMITED,1200000,SHIVPURI
,INDIAN RENEWABLE ENERGY DEVELOPMENT AGEN CY LIMITED,1000000,SHRAVASTI
,SANYOG ENTERPRISES PRIVATE LIMITED,1500000,SHRAVASTI
,COAL INDIA LTD GOVT OF INDIA UNDERTAKING,2600000,SIDHI
,COSMO ELECTRO INDUSTRIES PRIVATE LIMITED,100000,SIKAR
,INSCO STEELS PRIVATE LIMITED,600000,SIKAR
,DULI TRADE & COMMODITIES PRIVATE LIMITED,700000,SIKAR
,INTERNATIONAL COMMERCE LIMITED,1500000,SIKAR
,FEM CONSTRUCTIONS (INDIA) PRIVATE LIMITED,3300000,SIKAR
,NORTHERN TOOLS & GAUGES PVT LTD,5000000,SIKAR
,COSMO ELECTRO INDUSTRIES PRIVATE LIMITED,400000,SIKAR
,ULTRA INTERNATIONAL LIMITED,600000,SIKAR
,SAURASHTRA INFRA AND POWER PRIVATE LIMITED,800000,SIKAR
,INTERNATIONAL COMMERCE LIMITED,1000000,SIKAR
,CG MARKETING PRIVATE LIMITED,1500000,SIKAR
,NORTHERN TOOLS & GAUGES PVT LTD,10000000,SIKAR
,COSMO ELECTRO INDUSTRIES PRIVATE LIMITED,400000,SIKAR
,ULTRA INTERNATIONAL LIMITED,600000,SIKAR
,LINC PEN & PLASTICS LTD,1100000,SIKAR
,RAJASTHAN STATE INDUSTRIAL DEVELOPMENT AND INVESTM,7000000,SIKAR
,JET AGE FINANCE PVT. LTD.,300000,SIMDEGA
,SABA SOFTWARE INDIA PRIVATE LIMITED,200000,SINDHUDURG
,SOPAN O AND M COMPANY PRIVATE LIMITED,800000,SINDHUDURG
,METROHM INDIA LIMITED,1500000,SINDHUDURG
,TOYO ENGINEERING INDIA PRIVATE LIMITED,1600000,SINDHUDURG
,ABHIRIT DISTRUBUTORS PRIVATE LIMITED,2700000,SINDHUDURG
,METROHM INDIA LIMITED,1000000,SINDHUDURG
,PRASOL CHEMICALS LIMITED,1000000,SINDHUDURG
,ABHIRIT DISTRUBUTORS PRIVATE LIMITED,5400000,SINDHUDURG
,SAMRUDDHA RESOURCES LIMITED,7100000,SINDHUDURG
,NEELIKON FOOD DYES AND CHEMICALS LIMITED,100000,SIROHI
,PLAY GAMES24X7 PRIVATE LIMITED,700000,SIROHI
,K P SANGHVI INTERNATIONAL PRIVATE LIMITED,3000000,SIROHI
,RAVI INFRABUILD PROJECTS PRIVATE LIMITED,400000,SIROHI
,INDORE COMPOSITE P LTD,2600000,SIROHI
,K P SANGHVI INTERNATIONAL PRIVATE LIMITED,4200000,SIROHI
,K P SANGHVI INTERNATIONAL PRIVATE LIMITED,4200000,SIROHI
,RANGOLI PORTFOLIO PRIVATE LIMITED,100000,SIRSA
,RANGOLI PORTFOLIO PRIVATE LIMITED,500000,SIRSA
,PANDIAN CHEMICALS LIMITED,1000000,SIVAGANGA
,PANDIAN CHEMICALS LIMITED,200000,SIVAGANGA
,CHETTINAD COAL WASHERIES PRIVATE LIMITED,800000,SIVAGANGA
,CHETTINAD EARTH MOVERS PRIVATE LIMITED,1000000,SIVAGANGA
,ELIN APPLIANCES PRIVATE LIMITED,200000,SOLAN
,PRINCETON INFRASTRUCTURE PRIVATE LIMITED,600000,SOLAN
,ASIAN CONCRETES AND CEMENTS PRIVATELIMITED,1500000,SOLAN
,ELIN ELECTRONICS LTD.,2100000,SOLAN
,HEWLETT PACKARD FINANCIAL SERVICES (INDIA) PRIVATE LTD,4500000,SOLAN
,MERIDIAN CHEM-BOND PRIVATE LIMITED,9000000,SOLAN
,CREATIVE STYLO PACKS PRIVATE LIMITED,300000,SOLAN
,ASIAN CONCRETES AND CEMENTS PRIVATELIMITED,1500000,SOLAN
,PRINCETON INFRASTRUCTURE PRIVATE LIMITED,4700000,SOLAN
,PRINCETON INFRASTRUCTURE PRIVATE LIMITED,4100000,SOLAN
,JARO INSTITUTE OF TECHNOLOGY MANAGEMENT AND RESEARCH LIMITED,100000,SOLAPUR
,ANKUR SEEDS PVT LTD,100000,SOLAPUR
,BANG DATA FORMS PVT LTD,100000,SOLAPUR
,VIRBAC ANIMAL HEALTH INDIA PRIVATE LIMITED,300000,SOLAPUR
,NEEMCO INVESTMENT & FINANCE LIMITED,600000,SOLAPUR
,BARAMATI CATTLEFEEDS PVT LTD,900000,SOLAPUR
,GE POWER INDIA LIMITED,1200000,SOLAPUR
,ETOUCH SYSTEMS (INDIA) PRIVATE LIMITED,1400000,SOLAPUR
,SHANPAR INDUSTRIES PRIVATE LIMITED,2000000,SOLAPUR
,KOTHARI AGRITECH PRIVATE LIMITED,2500000,SOLAPUR
,CANTON LABORATORIES PRIVATE LIMITED,4000000,SOLAPUR
,PRECISION CAMSHAFTS LIMITED,5700000,SOLAPUR
,UTILITY POWERTECH LIMITED,100000,SOLAPUR
,BANG DATA FORMS PVT LTD,100000,SOLAPUR
,SRI KRISHNA PHARMACEUTICALS LIMITED,400000,SOLAPUR
,ETOUCH SYSTEMS (INDIA) PRIVATE LIMITED,600000,SOLAPUR
,NEEMCO INVESTMENT & FINANCE LIMITED,1200000,SOLAPUR
,GE POWER INDIA LIMITED,1500000,SOLAPUR
,OC SPECIALITIES PRIVATE LIMITED,100000,SOLAPUR
,ETOUCH SYSTEMS (INDIA) PRIVATE LIMITED,600000,SOLAPUR
,SONY PICTURES NETWORKS INDIA PRIVATE LIMITED,1000000,SONBHADRA
,B C SEN & COMPANY LTD,2400000,SOUTH 24 PARGANAS
,WEST BENGAL MEDICAL SERVICES CORPORATION  LIMITED,1700000,SOUTH 24 PARGANAS
,B C SEN & COMPANY LTD,2700000,SOUTH 24 PARGANAS
,SMARTWHEELS PRIVATE LIMITED,10000000,SOUTH 24 PARGANAS
,G G S INFORMATION SERVICES INDIA PRIVATE  LIMITED,200000,SOUTH DELHI
,DYNAMIC DIGITAL TECHNOLOGY PVT LTD,300000,SOUTH DELHI
,ML OUTSOURCING SERVICES PRIVATE LIMITED,300000,SOUTH DELHI
,LEA ASSOCIATES SOUTH ASIA PRIVATE LIMITED,400000,SOUTH DELHI
,DCI INDIA PRIVATE LIMITED,600000,SOUTH DELHI
,VIREET INVESTMENTS PRIVATE LIMITED,600000,SOUTH DELHI
,RENEW WIND ENERGY (MP TWO) PRIVATE LIMITED,700000,SOUTH DELHI
,SELECT WORLD TOURS (INDIA) PRIVATE LIMITED,700000,SOUTH DELHI
,ALLEN DIESELS INDIA PRIVATE LIMITED,800000,SOUTH DELHI
,INGENICO INTERNATIONAL INDIA PRIVATE LIMITED,1300000,SOUTH DELHI
,ENRICH AGRO FOOD PRODUCTS PRIVATE LTD,2000000,SOUTH DELHI
,CROSSEAS CAPITAL SERVICES PRIVATE LIMITED,100000,SOUTH DELHI
,MED-EL INDIA PRIVATE LIMITED,200000,SOUTH DELHI
,CHEMICAL SYSTEMS TECHNOLOGIES (INDIA) PRIVATE LIMITED,200000,SOUTH DELHI
,POOJA FORGE LIMITED,200000,SOUTH DELHI
,FORMULA CORPORATE SOLUTIONS INDIA PRIVATE LIMITED,300000,SOUTH DELHI
,VIREET INVESTMENTS PRIVATE LIMITED,500000,SOUTH DELHI
,GRAVITIE KNOWLEDGE SERVICES PRIVATE LIMITED,500000,SOUTH DELHI
,A2Z FILTRATION SPECIALITIES PRIVATE LIMITED,700000,SOUTH DELHI
,PLUTO SOFTWARE PRIVATE LIMITED,700000,SOUTH DELHI
,SMART CUBE INDIA PRIVATE LIMITED,900000,SOUTH DELHI
,MITA INDIA PRIVATE LIMITED,1000000,SOUTH DELHI
,MESSE FRANKFURT TRADE FAIRS INDIA PRIVATE LIMITED,1200000,SOUTH DELHI
,BA CALL CENTRE INDIA PRIVATE LIMITED,1300000,SOUTH DELHI
,SAGE PUBLICATIONS INDIA PRIVATE LIMITED,1400000,SOUTH DELHI
,FAST MOVERS LOGISTICS PRIVATE LIMITED,1500000,SOUTH DELHI
,FENA PRIVATE LIMITED,2400000,SOUTH DELHI
,SELECT WORLD TOURS (INDIA) PRIVATE LIMITED,2900000,SOUTH DELHI
,MOHAN OVERSEAS PRIVATE LIMITED,100000,SOUTH DELHI
,MY HEALTHSKAPE MEDICALS PRIVATE LIMITED,100000,SOUTH DELHI
,INTEROCEAN SHIPPING (INDIA) PRIVATE LIMITED,400000,SOUTH DELHI
,FENA PRIVATE LIMITED,800000,SOUTH DELHI
,P S ATREE AND CO PRIVATE LIMITED,1200000,SOUTH DELHI
,MARION BIOTECH PRIVATE LIMITED,1700000,SOUTH DELHI
,IQOR INDIA SERVICES PRIVATE LIMITED,2000000,SOUTH DELHI
,NIKON INDIA PRIVATE LIMITED,2300000,SOUTH DELHI
,MITA INDIA PRIVATE LIMITED,4500000,SOUTH DELHI
,PENGUIN RANDOM HOUSE INDIA PRIVATE LIMITED,1000000,SOUTH EAST DELHI
,TRIMURTI FABRICATORS PRIVATE LIMITED,100000,SOUTH GOA
,PENTAIR WATER TREATMENT PRIVATE LIMITED,500000,SOUTH GOA
,MACBROUT ENGINEERING PRIVATE LIMITED,500000,SOUTH GOA
,PUTZMEISTER CONCRETE MACHINES PRIVATE LIMITED,1100000,SOUTH GOA
,NANU ESTATES PRIVATE LIMITED,2700000,SOUTH GOA
,TRIMURTI FABRICATORS PRIVATE LIMITED,100000,SOUTH GOA
,NANU ESTATES PRIVATE LIMITED,300000,SOUTH GOA
,TULIP DIAGNOSTICS PRIVATE LIMITED,1100000,SOUTH GOA
,PRESTIGE HOLIDAY RESORTS PRIVATE LIMITED,1300000,SOUTH GOA
,MACBROUT ENGINEERING PRIVATE LIMITED,1300000,SOUTH GOA
,PRESTIGE HOLIDAY RESORTS PRIVATE LIMITED,600000,SOUTH GOA
,EMCO GOA PRIVATE LIMITED,1900000,SOUTH GOA
,LOTUS WIRELESS TECHNOLOGIES INDIA PRIVATE LIMITED,1000000,SRIKAKULAM
,VAISAKHI BIO-RESOURCES PRIVATE LIMITED,3900000,SRIKAKULAM
,VAISAKHI BIO-MARINE PRIVATE LIMITED,5200000,SRIKAKULAM
,LOTUS WIRELESS TECHNOLOGIES INDIA PRIVATE LIMITED,500000,SRIKAKULAM
,VAISAKHI BIO-MARINE PRIVATE LIMITED,5200000,SRIKAKULAM
,SMARTCHEM TECHNOLOGIES LIMITED,200000,SRIKAKULAM
,SMARTCHEM TECHNOLOGIES LIMITED,200000,SRIKAKULAM
,VIJAYNAGAR BIO-TECH PRIVATE LIMITED,500000,SRIKAKULAM
,MARVELL INDIA PRIVATE LIMITED,1000000,SRINAGAR
,KHYBER INDUSTRIES PRIVATE LIMITED,2700000,SRINAGAR
,DHARAM PAL PREM CHAND LTD,200000,SRINAGAR
,INDIAN RENEWABLE ENERGY DEVELOPMENT AGEN CY LIMITED,2800000,SRINAGAR
,ODISHA TELEVISION LIMITED.,100000,SUBARNAPUR
,MALU ELECTRODES PRIVATE LIMITED,100000,SURAT
,GUJARAT ENVIRO-PROTECTION AND INFRASTRUCTURE(HARYANA) PRIVATE LIMITED,100000,SURAT
,AMAR JEWELLERS LTD,100000,SURAT
,NOVEX POLY FILMS PRIVATE LIMITED,100000,SURAT
,WEST COAST FROZEN FOODS PVT. LTD.,100000,SURAT
,ALPHA PLASTOMERS PRIVATE LIMITED,200000,SURAT
,PIONEER SYNTEX PRIVATE LIMITED,200000,SURAT
,TIRUPATI MEDICARE LIMITED,400000,SURAT
,JAINAM SHARE CONSULTANTS PRIVATE LIMITED,500000,SURAT
,SUPREME (INDIA) IMPEX LTD,500000,SURAT
,JHUNJHUNWALA TRADING PVT LTD,500000,SURAT
,AMI ORGANICS PRIVATE LIMITED,500000,SURAT
,GANGA FASHIONS PRIVATE LIMITED,800000,SURAT
,SURYA EXIM LIMITED,1000000,SURAT
,ZOTA HEALTH CARE LIMITED,1000000,SURAT
,MEDICAL EDUCATIONAL TRUST ASSOCIATION SURAT OF SEVENTH-DAY A,1000000,SURAT
,SAURASHTRA ENVIRO PROJECTS PRIVATE LIMITED,1100000,SURAT
,RIVAA EXPORTS LIMITED,1400000,SURAT
,GUJARAT POLYFILMS LIMITED,1500000,SURAT
,TEXTRADE INTERNATIONAL LIMITED,1800000,SURAT
,SPECTRUM DYES AND CHEMICALS PRIVATE LIMITED,1800000,SURAT
,NBU BEARINGS PRIVATE LIMITED,1900000,SURAT
,PATDI CORPORATION LIMITED,1900000,SURAT
,SUMILON INDUSTRIES LIMITED,2000000,SURAT
,HVK INTERNATIONAL PRIVATE LIMITED,2000000,SURAT
,SIM DIAM PRIVATE LIMITED,2500000,SURAT
,MANISH PACKAGING PRIVATE LIMITED,2900000,SURAT
,SHEETAL MANUFACTURING COMPANY PRIVATE LIMITED,3300000,SURAT
,JIVRAJ TEA LIMITED,12000000,SURAT
,LAXMI DIAMOND PRIVATE LIMITED,16000000,SURAT
,DODSAL ENTERPRISES PRIVATE LIMITED,100000,SURAT
,NOVEX POLY FILMS PRIVATE LIMITED,100000,SURAT
,MY HEALTHSKAPE MEDICALS PRIVATE LIMITED,100000,SURAT
,GUJARAT ENVIRO-PROTECTION AND INFRASTRUCTURE LIMITED,100000,SURAT
,AMAR JEWELLERS LTD,100000,SURAT
,SUPREME (INDIA) IMPEX LTD,300000,SURAT
,AMI ORGANICS PRIVATE LIMITED,600000,SURAT
,JHUNJHUNWALA TRADING PVT LTD,1000000,SURAT
,PLANET SUPPORT SERVICES INDIA PRIVATE LIMITED,1000000,SURAT
,JASANI INDIA PRIVATE LIMITED,1600000,SURAT
,AAISWARYA DYEING MILLS PRIVATE LIMITED,1700000,SURAT
,ALPHA PLASTOMERS PRIVATE LIMITED,1800000,SURAT
,MEDICAL EDUCATIONAL TRUST ASSOCIATION SURAT OF SEVENTH-DAY A,1800000,SURAT
,SARIN TECHNOLOGIES INDIA PRIVATE LIMITED,2000000,SURAT
,ARIES COLORCHEM PRIVATE LIMITED,2100000,SURAT
,CONDOR FOOTWEAR (INDIA ) LIMITED,2100000,SURAT
,SPECTRUM DYES AND CHEMICALS PRIVATE LIMITED,3000000,SURAT
,MANISH PACKAGING PRIVATE LIMITED,3900000,SURAT
,63 MOONS TECHNOLOGIES LIMITED,5900000,SURAT
,ENVIRO CONTROL ASSOCIATES (INDIA) PRIVATE LIMITED,6000000,SURAT
,LAXMI DIAMOND PRIVATE LIMITED,8900000,SURAT
,COLOURTEX INDUSTRIES PRIVATE LIMITED,10000000,SURAT
,JIVRAJ TEA LIMITED,15000000,SURAT
,ALPHA PLASTOMERS PRIVATE LIMITED,800000,SURAT
,MEDICAL EDUCATIONAL TRUST ASSOCIATION SURAT OF SEVENTH-DAY ADVENTIST,1800000,SURAT
,SARIN TECHNOLOGIES INDIA PRIVATE LIMITED,2000000,SURAT
,AAISWARYA DYEING MILLS PRIVATE LIMITED,2100000,SURAT
,MANISH PACKAGING PRIVATE LIMITED,3100000,SURAT
,KALAMANDIR JEWELLERS LIMITED,4000000,SURAT
,GODHANI GEMS PRIVATE LIMITED,4300000,SURAT
,SPECTRUM DYES AND CHEMICALS PRIVATE LIMITED,6100000,SURAT
,JIVRAJ TEA LIMITED,10000000,SURAT
,HEMA LABORATORIES PVT LTD,100000,SURENDRANAGAR
,NEWAGE FIRE FIGHTING COMPANY LIMITED,100000,SURENDRANAGAR
,PARAGON IRRIGATION LIMITED,200000,SURENDRANAGAR
,V 2 TECH VENTURES PRIVATE LIMITED,300000,SURENDRANAGAR
,DEVANG PAPER MILLS PRIVATE LIMITED,500000,SURENDRANAGAR
,MESO PRIVATE LIMITED,700000,SURENDRANAGAR
,OMAX COTSPIN PRIVATE LIMITED,700000,SURENDRANAGAR
,MAKSON INDUSTRIES PRIVATE LIMITED,1300000,SURENDRANAGAR
,POWER HIGH ENGINEERS PRIVATE LIMITED,2000000,SURENDRANAGAR
,HEALTH PRIME SERVICES (INDIA) PRIVATE LIMITED,2500000,SURENDRANAGAR
,DEL PD-PUMPS AND GEARS PRIVATE LIMITED,300000,SURENDRANAGAR
,NEWAGE FIRE FIGHTING COMPANY LIMITED,300000,SURENDRANAGAR
,DEVANG PAPER MILLS PRIVATE LIMITED,1000000,SURENDRANAGAR
,HEMA LABORATORIES PVT LTD,1200000,SURENDRANAGAR
,HEALTH PRIME SERVICES (INDIA) PRIVATE LIMITED,4000000,SURENDRANAGAR
,MAKSON INDUSTRIES PRIVATE LIMITED,11000000,SURENDRANAGAR
,DEL PD-PUMPS AND GEARS PRIVATE LIMITED,300000,SURENDRANAGAR
,MAKSON INDUSTRIES PRIVATE LIMITED,1000000,SURENDRANAGAR
,HEMA LABORATORIES PVT LTD,1200000,SURENDRANAGAR
,SUDARSHAN FISCAL SERVICES PVT LTD,2500000,SURENDRANAGAR
,HEALTH PRIME SERVICES (INDIA) PRIVATE LIMITED,4000000,SURENDRANAGAR
,MAPAEX REMEDIES PRIVATE LIMITED,12500000,SURENDRANAGAR
,SUDHAKAR PVC PRODUCTS PRIVATE LIMITED,2900000,SURYAPET
,DEL PD-PUMPS AND GEARS PRIVATE LIMITED,1600000,TAPI
,MAHESHWARI MINING PRIVATE LIMITED,100000,TAWANG
,MAHESHWARI MINING PRIVATE LIMITED,100000,TAWANG
,CLIFFORD CHANCE BUSINESS SERVICES PRIVATE LIMITED,100000,TEHRI GARHWAL
